F1_CL,F2_CL,F3_CL,F1_CD,F2_CD,F3_CD
0,0,0,0,0,69
0,0,0,0,0,47
0,0,0,0,0,73
0,0,0,0,0,45
0,0,0,42,0,55
0,0,0,84,0,17
0,0,0,25,0,29
0,0,0,16,36,41
0,0,0,69,65,6
0,0,0,83,51,56
0,0,0,62,16,63
0,0,0,84,51,83
0,0,0,73,25,69
0,0,0,89,26,72
0,0,0,80,71,57
0,0,0,72,74,72
0,0,0,87,78,67
0,0,0,78,27,72
0,0,0,83,0,69
0,0,0,16,0,43
0,0,0,0,0,41
0,0,0,0,34,52
0,0,0,0,40,0
0,0,0,8,0,18
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16,0,0
0,0,0,35,6,20
0,0,0,50,49,0
0,0,0,65,43,21
0,0,0,43,57,23
0,0,0,58,19,0
38,0,0,70,8,0
5,0,0,79,28,0
34,0,0,77,1,15
6,0,0,80,38,8
60,0,0,84,76,29
23,0,0,57,67,28
0,0,0,33,75,36
0,0,0,71,25,70
0,0,0,55,65,6
0,0,0,0,82,55
0,0,0,44,88,0
0,0,0,61,74,0
0,0,0,0,44,7
0,0,0,0,31,0
0,0,0,0,26,17
0,0,0,0,75,43
0,0,0,0,19,39
0,0,0,9,8,40
0,0,0,3,63,28
0,0,0,0,68,29
0,0,0,0,64,0
0,0,0,0,22,0
0,0,0,0,0,0
0,0,0,0,26,0
0,0,0,0,24,2
0,0,0,30,70,0
0,0,0,26,91,44
0,0,0,16,68,57
0,0,0,20,57,13
0,0,0,5,49,5
0,0,0,1,50,7
0,0,0,0,53,0
0,0,0,44,65,0
0,0,0,0,88,0
0,0,0,23,49,0
0,0,0,47,76,0
0,0,0,24,85,0
0,0,0,50,69,51
0,0,0,45,58,57
0,0,0,0,69,49
0,0,0,0,79,58
0,0,0,22,66,9
0,0,0,13,70,50
0,0,0,4,13,58
0,0,0,0,0,77
0,0,0,12,39,70
0,0,0,86,62,73
0,0,0,65,17,83
0,0,0,19,0,75
0,0,0,45,15,8
0,0,0,32,12,0
9,0,0,68,28,0
0,0,0,51,23,20
0,0,0,83,45,0
0,0,0,71,15,0
0,0,0,58,0,0
0,0,0,78,27,0
0,0,0,81,44,0
0,0,0,70,41,66
0,0,0,64,3,37
0,0,0,62,0,41
0,0,0,78,0,34
0,0,0,72,0,74
0,0,0,68,0,50
0,0,0,58,0,51
0,0,0,82,0,0
0,0,0,63,0,0
0,0,0,73,0,0
0,0,0,60,20,0
0,0,0,10,64,0
0,0,0,42,2,0
0,0,0,0,0,0
0,0,0,15,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,9,0,0
0,0,0,66,0,0
0,0,0,70,0,0
0,0,0,89,0,0
0,0,0,23,0,0
0,0,0,46,0,0
0,0,0,64,0,0
0,0,0,59,64,0
0,0,0,76,64,0
0,0,0,54,53,0
0,0,0,19,50,0
0,0,0,7,17,31
0,0,0,28,60,32
0,0,0,46,43,43
0,0,0,69,51,20
0,0,0,44,72,13
0,0,0,8,34,19
0,0,0,21,50,0
0,0,0,55,20,0
0,0,0,41,0,0
0,0,0,33,0,0
0,0,0,41,0,0
0,0,0,0,0,0
0,0,0,7,0,0
0,0,0,28,0,0
0,0,0,26,0,0
0,0,0,45,0,0
0,0,0,41,0,0
0,0,0,28,0,0
0,0,0,70,0,0
0,0,0,81,0,0
0,0,0,72,0,10
0,0,0,85,0,40
0,0,0,74,0,16
0,0,0,89,0,0
0,0,0,78,0,0
0,0,0,48,0,0
0,0,0,6,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,22,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,57,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,78,0
0,0,0,0,70,0
0,0,0,0,65,0
0,0,0,0,75,0
0,0,0,0,58,0
0,0,0,0,79,0
0,0,0,0,56,0
0,0,0,0,52,0
0,0,0,0,78,0
0,0,0,0,86,0
0,0,0,0,78,0
0,0,0,0,71,0
0,0,0,0,69,0
0,0,0,0,80,0
0,0,0,0,77,0
0,0,0,0,50,0
0,0,0,0,36,0
0,0,0,0,19,0
0,0,0,0,27,0
0,0,0,0,29,0
0,0,0,0,2,0
0,0,0,0,38,0
0,0,0,0,54,0
0,0,0,0,65,0
0,0,0,0,50,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,32,0
0,0,0,0,46,0
0,0,0,0,6,0
0,0,0,0,8,0
0,0,0,0,46,0
0,0,0,0,57,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,49,0,0
0,0,0,13,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,30,0
0,0,0,0,89,0
0,0,0,0,48,0
0,0,0,0,81,0
0,0,0,0,83,0
0,0,0,0,70,0
0,0,0,0,62,0
0,0,0,0,53,0
0,0,0,0,48,0
0,0,0,0,0,0
0,0,0,0,55,0
0,0,0,0,52,0
0,0,0,0,53,0
0,0,0,0,39,0
0,0,0,0,58,0
0,0,0,0,58,0
0,0,0,0,60,0
0,0,0,0,38,0
0,0,0,0,78,0
0,0,0,0,72,0
0,0,0,0,79,0
0,0,0,0,71,0
0,0,0,0,79,0
0,0,0,0,58,0
0,0,0,0,13,0
0,0,0,0,52,0
0,0,0,0,17,0
0,0,0,0,58,0
0,0,0,0,51,0
0,0,0,0,1,0
0,0,0,0,10,0
0,0,0,0,41,0
0,0,0,0,31,0
0,0,0,0,8,0
0,0,0,0,38,0
0,0,0,0,47,0
0,0,0,0,8,0
0,0,0,0,0,0
0,0,0,0,72,0
0,0,0,0,45,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,26,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,41,0
0,0,36,0,75,0
0,0,0,0,36,0
0,0,0,0,43,0
0,0,0,0,13,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7,0,0,0,0,0
15,0,0,0,0,0
11,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,37,0
0,0,0,0,15,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
34,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
23,0,0,0,65,0
20,0,0,0,77,0
21,0,0,0,84,0
48,0,0,0,70,0
72,0,0,0,78,0
63,0,0,0,58,0
71,0,0,0,41,0
23,0,0,0,62,0
0,0,0,0,60,0
0,0,0,0,69,0
0,0,0,0,36,0
0,0,0,0,35,0
0,0,0,0,61,0
0,0,0,0,83,0
0,0,0,0,78,0
0,0,0,0,86,0
0,0,0,0,34,0
0,0,0,0,0,0
0,0,0,0,18,0
0,0,0,0,33,0
0,0,0,0,0,0
0,0,0,0,44,0
0,0,0,0,8,0
0,0,0,0,43,0
0,0,0,0,13,0
0,0,0,0,37,0
0,0,0,0,25,0
0,0,0,0,65,0
0,0,0,0,83,0
0,0,0,0,62,0
0,0,0,0,42,0
0,0,0,0,48,0
0,0,0,0,49,0
0,0,0,0,56,0
0,0,0,0,57,0
0,0,0,0,71,0
0,0,0,0,73,0
0,0,0,0,27,0
0,0,0,0,64,0
0,0,0,0,43,0
0,0,0,0,48,0
0,0,0,0,47,0
0,0,0,0,70,0
0,0,0,0,26,0
0,0,0,0,74,0
0,0,0,0,69,0
0,0,0,0,58,0
0,0,0,0,47,0
0,9,0,0,19,0
0,50,0,0,67,0
0,10,0,0,68,0
0,43,0,0,86,0
0,0,0,0,84,0
0,0,0,0,68,0
0,0,0,0,14,0
0,0,0,0,68,0
0,0,0,0,71,0
0,0,0,0,3,0
0,0,0,0,0,0
0,0,0,0,45,0
0,0,0,0,9,13
0,0,0,0,25,43
0,64,0,0,13,45
0,18,0,0,35,18
0,0,0,0,12,36
0,0,0,0,80,0
0,0,0,0,90,0
0,0,0,0,75,0
0,0,0,0,57,0
0,0,0,0,46,0
0,0,0,0,55,0
0,0,0,0,16,0
0,0,0,0,15,0
0,0,0,0,58,0
0,0,0,0,9,0
0,0,0,0,4,0
0,0,0,0,38,0
0,0,0,0,55,0
17,0,0,0,26,0
10,0,0,0,46,0
0,0,0,0,4,0
0,0,0,0,0,0
0,0,0,0,3,0
12,0,0,0,25,0
0,0,0,8,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,58,0,0,0,0
0,48,0,0,0,0
0,48,0,0,35,0
0,56,0,0,22,0
0,50,0,0,58,0
0,0,0,0,13,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,33
0,0,0,0,0,58
0,0,0,0,0,67
0,0,0,0,0,73
0,70,0,0,0,58
0,59,0,0,0,57
0,63,0,0,0,65
0,30,0,0,0,39
14,0,0,0,0,50
12,0,0,0,0,66
0,0,0,0,0,36
0,10,0,0,0,69
0,18,0,0,0,75
0,19,0,0,0,67
0,60,0,0,0,69
0,52,0,0,0,53
0,16,0,0,0,0
0,12,0,0,0,0
5,17,0,0,31,0
56,24,0,0,86,5
0,6,0,0,88,79
0,0,0,0,55,51
0,32,0,0,63,0
0,45,0,0,35,0
0,43,0,0,80,0
0,10,0,0,72,20
0,0,0,0,56,55
0,47,0,0,48,82
0,18,0,0,32,65
0,0,0,0,11,40
0,0,0,0,16,47
0,0,0,0,14,74
13,14,0,0,21,61
0,12,0,0,69,65
0,0,0,0,23,65
0,0,0,0,41,67
8,0,0,0,23,58
2,0,0,0,0,69
10,0,0,0,0,42
0,0,0,0,0,69
43,0,0,0,0,47
49,0,0,0,0,38
39,0,0,0,0,37
0,0,0,0,0,53
10,0,0,0,0,69
14,0,0,0,0,30
43,0,0,0,0,11
24,0,0,0,0,51
0,0,0,0,0,18
0,0,0,0,0,12
0,0,0,0,0,0
42,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,23
0,0,0,0,0,42
0,0,0,0,0,34
0,0,0,0,0,39
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
26,0,0,0,0,0
19,0,0,0,0,0
8,0,0,0,51,13
0,0,0,0,9,41
0,0,0,0,0,78
0,0,0,0,0,74
0,0,0,0,0,59
0,0,0,0,0,87
0,0,0,0,9,65
0,0,0,0,76,70
0,0,0,0,74,57
0,0,0,0,81,27
0,0,0,0,74,33
0,0,0,0,87,46
0,0,0,0,71,59
0,0,0,0,90,83
0,0,0,0,88,74
13,0,0,0,70,36
0,0,0,0,78,73
0,0,0,0,72,62
50,0,0,0,79,74
30,0,0,0,87,55
59,0,0,0,76,57
72,0,0,0,91,19
50,0,0,0,77,42
8,0,0,0,79,86
0,0,0,0,86,76
0,0,0,0,72,88
0,0,0,0,86,82
0,0,0,0,91,88
0,0,0,0,84,64
0,0,0,0,84,70
0,0,0,0,79,57
45,0,0,0,83,41
0,0,0,0,79,49
7,0,0,0,85,63
4,0,0,0,83,70
0,0,0,0,79,75
0,0,0,0,48,81
0,0,0,0,75,78
0,0,0,0,64,82
0,0,0,0,78,64
0,0,0,0,74,92
0,0,0,0,73,78
0,0,0,0,80,84
0,0,0,0,83,82
0,0,0,0,64,73
0,0,0,0,83,69
0,0,0,0,76,48
0,0,0,0,72,69
0,0,0,0,66,64
0,0,0,0,81,68
0,0,0,0,86,62
0,0,0,0,77,65
0,0,0,0,46,85
0,0,0,0,66,60
0,0,0,0,43,56
0,0,0,0,71,64
0,0,0,0,77,59
0,0,0,0,87,81
0,0,0,0,59,62
0,0,0,0,77,74
0,0,0,0,82,64
0,0,0,0,73,70
0,0,0,0,70,57
0,0,0,0,69,60
0,0,0,0,85,66
16,0,0,0,87,78
44,0,0,0,81,75
50,0,0,0,84,53
26,0,0,0,76,67
0,0,0,0,74,74
0,0,0,0,55,61
12,0,0,0,25,64
14,0,0,0,67,75
0,0,0,0,60,61
5,0,15,0,51,77
53,0,8,0,62,54
35,0,4,0,60,21
29,0,19,0,48,20
0,0,10,0,54,20
0,0,0,0,56,30
0,0,5,0,81,53
0,0,28,0,74,56
0,0,0,0,87,3
0,0,25,46,79,41
0,0,23,20,71,58
0,0,0,0,79,66
0,0,0,0,81,47
21,0,0,67,80,80
0,0,0,17,80,66
0,0,0,1,46,46
0,0,0,46,66,53
0,0,0,0,78,56
1,0,0,28,80,68
9,0,0,31,83,67
0,0,0,0,60,50
0,0,0,0,63,56
0,0,0,0,67,18
0,0,0,0,42,4
0,0,0,0,49,0
0,0,0,0,79,77
0,0,0,0,83,47
0,0,0,0,84,55
0,0,0,0,86,77
0,0,0,0,81,63
0,0,0,0,82,60
0,0,0,0,60,65
0,0,0,0,77,85
0,0,0,0,19,81
24,0,0,0,20,75
0,0,0,0,0,80
12,0,0,6,5,74
12,0,0,60,0,70
54,0,0,79,0,70
26,0,0,72,0,89
12,0,0,75,0,89
9,0,0,77,30,70
51,0,0,42,71,67
18,0,0,43,73,69
0,0,0,34,55,47
0,0,0,38,24,68
0,0,0,19,8,72
0,0,0,32,40,44
0,0,0,22,87,45
7,0,0,0,78,52
37,0,0,0,61,65
26,0,0,0,93,81
46,0,0,0,53,66
16,0,0,3,0,61
16,0,0,0,13,56
40,0,0,0,0,53
74,0,0,0,30,62
67,0,0,0,24,50
69,0,0,11,0,68
75,0,0,59,29,47
64,0,0,75,41,31
19,0,0,79,40,51
19,0,0,72,58,63
5,0,0,47,86,59
37,0,0,44,70,51
4,0,0,30,52,67
56,0,0,35,79,69
26,0,0,43,84,64
40,0,0,12,94,69
44,0,0,43,82,70
36,0,0,28,80,50
27,0,0,3,79,41
7,0,0,0,39,72
7,0,0,0,69,64
7,0,0,0,31,54
0,0,0,0,66,67
0,0,0,0,1,83
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,10,16,0
0,0,0,72,28,71
0,0,0,70,18,87
0,0,0,85,54,86
0,0,0,66,12,39
0,0,0,73,66,14
0,0,0,87,78,0
0,0,0,78,71,0
0,0,0,18,84,0
0,0,0,0,81,0
0,0,0,0,66,58
0,0,0,0,74,62
0,0,0,0,75,55
0,0,0,0,81,67
0,0,0,0,87,75
0,0,0,0,83,57
0,0,0,0,83,71
0,0,0,0,77,67
0,0,0,0,83,62
0,0,0,0,83,82
27,0,0,0,84,90
23,0,0,0,88,61
13,0,0,0,90,57
0,0,0,0,80,75
0,0,0,0,82,78
0,0,0,0,87,76
0,0,0,0,87,0
0,0,0,0,90,0
0,0,0,0,85,10
0,0,0,13,85,52
0,0,0,73,85,76
0,0,0,67,83,68
0,0,0,80,73,60
0,0,0,76,80,78
0,0,0,33,87,55
0,0,0,0,84,68
0,0,0,0,85,2
0,0,0,0,92,0
0,0,0,0,86,0
0,0,0,0,89,0
0,0,0,0,86,0
0,0,0,0,80,0
0,0,0,0,87,20
0,0,0,8,86,28
0,0,0,5,85,26
0,0,0,73,88,65
0,0,0,71,85,22
0,0,0,54,79,0
0,0,0,67,91,23
0,0,0,83,91,69
0,0,0,90,78,0
0,0,0,75,73,0
0,0,0,46,73,0
0,0,0,39,87,0
0,0,0,0,83,0
0,0,0,26,63,0
0,0,0,72,82,0
0,0,0,70,87,12
0,0,0,74,92,82
0,0,0,71,84,60
0,0,0,4,82,61
0,0,0,0,70,63
0,0,0,22,78,83
0,0,0,32,78,63
0,0,0,37,74,66
0,0,0,22,31,82
0,0,0,33,65,76
0,0,0,34,85,81
0,0,0,39,84,68
0,0,0,83,78,74
0,0,0,86,81,50
0,0,0,79,50,47
0,0,0,84,79,13
0,0,0,46,94,65
18,0,0,2,89,67
5,0,0,0,90,53
10,0,0,0,88,54
66,0,0,0,87,55
36,0,0,2,85,38
4,0,0,82,91,65
0,0,0,83,80,43
0,0,0,75,79,49
0,0,0,82,77,67
0,0,0,14,86,63
0,0,0,0,88,15
0,0,0,0,90,0
0,0,0,0,71,0
0,0,0,14,75,36
0,0,0,87,63,58
0,0,0,55,56,58
0,0,0,44,66,59
0,0,0,36,39,9
0,0,0,0,58,71
0,0,0,0,64,49
0,0,0,0,78,83
0,0,0,0,72,68
0,0,0,0,59,69
0,0,0,0,73,77
0,0,0,0,1,14
0,0,0,0,63,15
0,0,0,0,60,63
0,0,0,0,73,89
0,0,0,0,88,66
0,0,0,0,76,79
0,0,0,13,53,90
0,0,0,35,81,76
0,0,0,4,60,77
3,0,0,38,84,61
0,0,0,53,82,73
0,0,0,74,42,58
0,0,0,82,56,68
0,0,0,80,69,76
0,0,0,78,84,70
0,0,0,67,89,1
0,0,0,77,75,0
0,0,0,76,63,0
0,0,0,82,84,0
0,0,0,78,84,0
0,0,0,62,76,0
0,0,0,23,77,77
0,0,0,0,23,72
0,0,0,0,85,76
0,0,0,21,56,84
0,0,0,18,74,81
0,0,0,53,64,69
16,0,0,50,12,50
39,0,0,55,0,40
39,0,0,83,55,54
20,0,0,80,94,0
0,0,0,27,88,40
46,0,0,0,87,41
19,0,0,0,89,74
0,0,0,0,89,21
0,0,0,0,85,0
0,0,0,6,89,0
0,0,0,69,83,0
0,0,0,53,47,54
0,0,0,46,84,54
0,0,0,20,83,50
0,0,0,39,77,50
0,0,0,2,74,41
0,0,0,0,78,56
0,0,0,0,85,36
0,0,0,0,87,27
0,0,0,0,92,40
0,0,0,0,82,7
0,0,0,0,76,56
0,0,0,0,81,7
0,0,0,0,78,77
0,0,0,0,76,72
0,0,0,0,60,72
0,0,0,0,67,84
0,0,0,0,94,76
0,0,0,0,75,7
0,0,0,0,82,0
0,0,0,0,80,0
0,0,0,0,85,0
0,0,0,0,78,0
0,0,0,0,91,0
0,0,0,0,64,0
0,0,0,0,78,0
0,0,0,0,83,0
0,0,0,51,67,0
0,0,0,54,92,0
0,0,0,31,75,0
0,0,0,27,73,0
0,0,0,9,75,0
0,0,0,10,88,0
0,0,0,0,81,0
0,0,0,0,82,0
0,0,0,0,84,3
0,0,0,0,86,55
0,0,0,0,81,30
0,0,0,0,88,17
0,0,0,0,93,42
20,0,0,0,89,48
3,0,0,0,87,26
16,0,0,0,85,0
0,0,0,67,79,46
0,0,0,59,91,10
0,0,0,58,87,58
0,0,0,62,82,83
0,0,0,77,81,70
0,0,0,64,85,65
0,0,0,74,94,56
0,0,0,12,96,71
0,0,0,40,91,45
0,0,0,29,92,58
0,0,0,45,84,50
0,0,0,73,73,0
0,0,0,60,68,27
0,0,0,40,79,12
0,0,0,73,86,19
0,0,0,77,81,38
0,0,0,74,71,0
0,0,0,80,63,55
0,0,0,57,67,37
0,0,0,25,23,53
0,0,0,35,66,59
0,0,0,47,87,51
0,0,0,78,90,53
0,0,0,86,84,72
0,0,0,87,89,39
0,0,0,67,88,55
0,0,0,78,82,35
0,0,0,81,85,31
0,0,0,69,82,12
0,0,0,45,89,0
0,0,0,86,82,0
0,0,0,57,89,0
0,0,0,63,85,3
0,0,0,85,79,33
0,0,0,83,85,49
0,0,0,88,85,28
0,0,0,74,84,42
0,0,0,61,92,11
0,0,0,75,87,43
0,0,0,84,84,21
0,0,0,81,85,60
0,0,0,77,61,5
0,0,0,82,89,0
0,0,0,68,86,0
53,0,0,87,86,0
32,0,0,88,92,0
21,0,0,89,80,0
25,0,0,40,79,30
25,0,0,29,84,2
46,0,0,51,94,0
44,0,0,39,70,0
42,0,0,62,85,0
25,0,0,46,67,0
0,0,0,72,70,0
21,0,0,71,77,0
0,0,0,72,70,34
0,0,0,50,76,42
59,0,0,37,85,62
3,0,0,49,87,56
0,0,0,69,88,20
0,0,0,62,86,0
0,0,0,55,94,0
0,0,0,51,85,0
0,0,0,34,89,0
0,0,0,56,91,0
0,0,0,66,88,0
0,0,0,72,81,0
0,0,0,74,79,0
0,0,0,75,82,0
0,0,0,82,83,0
0,0,0,83,83,0
0,0,0,88,89,0
0,0,0,80,83,0
0,0,0,37,88,0
0,0,0,38,90,0
0,0,0,23,89,0
0,0,0,0,93,0
0,0,0,0,90,0
0,0,0,0,85,0
0,0,0,0,85,0
0,0,0,0,92,0
0,0,0,0,89,0
0,0,0,6,86,0
0,0,0,9,72,0
0,0,0,0,87,0
0,0,0,14,89,0
0,0,0,36,94,0
0,0,0,25,91,0
0,0,0,3,83,0
0,0,0,33,70,0
0,0,0,0,72,0
0,0,0,0,64,0
0,0,0,0,65,0
0,0,0,0,82,0
0,0,0,51,79,0
0,0,0,49,73,0
0,0,0,78,88,0
0,0,0,80,83,0
0,0,0,41,91,0
0,0,0,84,88,0
0,0,0,66,88,0
0,0,0,76,71,0
0,0,0,68,55,0
0,0,0,68,70,0
0,0,0,54,56,0
0,0,0,72,42,0
0,0,0,79,48,0
0,0,0,74,27,0
0,0,0,76,0,0
0,0,0,76,22,0
0,0,0,69,56,0
0,0,0,65,70,0
0,0,0,78,85,0
0,0,0,75,75,0
0,0,0,89,62,0
0,0,0,70,56,0
0,0,0,57,43,0
0,0,0,65,69,0
0,0,0,33,63,0
0,0,0,66,80,0
0,0,0,72,89,0
0,0,0,83,70,0
0,0,0,78,85,0
0,0,0,78,74,0
0,0,0,75,62,0
0,0,0,91,81,0
0,0,0,75,90,0
0,0,0,47,71,0
0,0,0,68,75,0
0,32,0,74,58,0
0,33,0,86,82,0
0,21,0,84,88,0
0,56,0,66,80,0
0,62,0,81,87,0
0,40,0,82,83,0
0,0,0,77,90,0
0,0,0,94,93,0
0,0,0,91,80,0
0,0,0,86,47,0
0,0,0,81,58,0
0,0,0,85,73,0
0,59,0,91,81,0
0,47,0,73,58,0
0,21,0,75,82,0
0,6,0,69,89,0
0,18,0,87,79,0
0,30,0,93,80,0
0,53,0,78,82,0
0,13,0,79,83,0
0,9,0,88,82,0
0,13,0,88,90,0
0,39,0,87,90,0
0,6,0,83,87,0
0,0,0,86,89,0
0,0,0,83,52,0
0,0,0,90,90,0
0,0,0,81,91,0
0,0,0,84,62,0
0,0,0,86,85,0
0,0,0,89,80,0
0,0,0,87,80,0
0,0,0,86,88,0
0,0,0,86,91,0
0,0,0,96,84,0
0,0,0,86,54,0
0,0,0,46,23,0
0,0,0,77,76,0
0,0,0,78,85,0
0,0,0,72,82,0
0,0,0,75,81,0
0,0,0,74,58,0
0,0,0,69,75,0
0,0,0,61,55,0
0,0,0,88,68,0
0,0,0,88,58,0
0,0,0,84,36,0
0,0,0,91,66,0
0,0,0,86,74,0
0,0,0,85,95,0
0,0,0,90,88,0
0,0,0,87,75,0
0,0,0,79,91,0
0,0,0,84,66,0
0,0,0,87,68,0
0,0,0,81,36,0
0,0,0,86,61,0
0,0,0,84,62,0
0,0,0,82,19,0
0,0,0,72,51,0
0,0,0,81,32,0
0,0,0,65,59,0
0,0,0,75,48,0
0,0,0,85,72,0
0,0,0,80,83,0
0,0,0,69,50,0
0,0,0,88,61,0
0,0,0,42,64,0
0,0,0,75,60,0
0,0,0,74,50,0
0,0,0,77,55,0
0,0,0,42,58,0
0,0,0,33,49,0
0,0,0,45,35,0
0,0,0,27,21,0
0,0,0,45,19,0
0,0,0,64,58,0
0,0,0,57,28,0
0,0,0,39,22,0
0,0,0,72,44,0
0,0,0,63,25,0
0,0,0,13,37,0
0,0,0,3,72,0
0,0,0,51,72,0
0,0,0,40,90,0
0,0,0,25,67,0
0,0,0,0,50,0
0,0,0,41,71,0
0,0,0,64,51,0
0,0,0,44,11,0
0,0,0,54,0,0
0,0,0,58,0,0
0,0,0,4,15,0
0,0,0,38,44,0
0,0,0,30,59,0
0,0,0,38,39,0
0,0,0,62,49,0
0,0,0,16,65,0
0,0,0,16,37,0
0,0,0,26,42,0
0,0,0,15,46,0
4,0,0,0,72,0
0,0,0,0,82,0
