CL_f1,CL_f2,CL_f3,CD_f1,CD_f2,CD_f3
0,0,0,0,25,0
0,0,0,36,16,22
0,0,0,65,69,25
0,0,0,51,83,11
0,0,0,16,62,19
0,0,0,51,84,20
0,0,0,25,73,86
0,0,0,26,89,50
0,0,0,71,80,54
0,0,2,74,72,53
0,0,0,78,87,54
0,0,0,27,78,54
0,0,0,0,83,83
0,0,14,0,16,61
0,2,0,0,0,59
0,0,0,34,0,0
0,0,0,40,0,70
0,0,3,0,8,81
0,0,0,0,0,21
0,0,0,0,0,0
0,0,0,0,0,12
0,0,0,0,16,0
0,0,0,6,35,66
0,0,0,49,50,47
0,0,0,43,65,46
0,0,0,57,43,45
0,0,0,19,58,38
38,0,0,8,70,71
5,0,0,28,79,55
34,0,0,1,77,0
6,0,0,38,80,0
60,0,0,76,84,20
23,0,0,67,57,29
0,0,0,75,33,25
0,0,0,25,71,81
0,0,0,65,55,22
0,0,0,82,0,53
0,0,0,88,44,6
0,0,4,74,61,26
0,0,0,44,0,0
0,0,0,31,0,0
0,0,11,26,0,20
0,0,0,75,0,59
0,0,18,19,0,26
0,0,0,8,9,17
0,0,0,63,3,75
0,0,0,68,0,79
0,0,0,64,0,72
0,0,21,22,0,25
0,0,29,0,0,75
0,0,15,26,0,48
0,0,5,24,0,45
0,0,0,70,30,46
0,0,0,91,26,50
0,0,0,68,16,30
0,0,0,57,20,65
0,0,0,49,5,72
0,0,0,50,1,83
0,0,0,53,0,58
0,0,0,65,44,52
0,0,0,88,0,74
0,0,0,49,23,79
0,0,0,76,47,53
0,0,0,85,24,43
0,0,0,69,50,78
0,0,0,58,45,23
0,0,0,69,0,58
0,0,0,79,0,62
0,0,0,66,22,88
0,0,0,70,13,52
0,0,0,13,4,48
0,0,0,0,0,58
0,0,0,39,12,32
0,0,0,62,86,0
0,0,0,17,65,16
0,0,0,0,19,11
0,0,0,15,45,1
0,0,0,12,32,82
9,0,0,28,68,85
0,0,0,23,51,91
0,0,0,45,83,80
0,0,0,15,71,77
0,6,0,0,58,86
0,0,0,27,78,85
0,0,0,44,81,87
0,0,53,41,70,89
0,0,67,3,64,97
0,0,16,0,62,77
0,0,7,0,78,79
0,0,39,0,72,65
0,0,61,0,68,48
0,0,69,0,58,44
0,0,58,0,82,54
0,0,0,0,63,50
0,0,12,0,73,67
0,0,0,20,60,48
0,0,0,64,10,2
0,0,0,2,42,36
0,0,0,0,0,42
0,0,40,0,15,78
0,0,69,0,0,79
0,0,38,0,0,85
0,0,9,0,9,82
0,0,50,0,66,26
0,0,25,0,70,23
0,0,77,0,89,46
0,0,44,0,23,0
0,0,15,0,46,0
0,0,0,0,64,0
0,0,31,64,59,14
0,0,26,64,76,40
0,0,0,53,54,74
0,0,2,50,19,68
0,0,0,17,7,32
0,0,0,60,28,24
0,0,28,43,46,26
0,0,56,51,69,40
0,0,89,72,44,23
0,0,69,34,8,41
0,0,35,50,21,13
0,0,0,20,55,0
0,0,0,0,41,29
0,0,0,0,33,72
0,0,0,0,41,52
0,0,0,0,0,55
0,0,0,0,7,26
0,0,0,0,28,2
0,0,0,0,26,9
0,0,4,0,45,53
0,0,66,0,41,26
0,0,6,0,28,50
0,0,24,0,70,17
0,0,4,0,81,58
0,0,30,0,72,27
0,0,46,0,85,64
0,0,6,0,74,50
0,0,0,0,89,11
0,0,0,0,78,60
0,0,0,0,48,80
0,0,46,0,6,64
0,0,70,0,0,55
0,3,26,0,0,72
0,0,68,0,0,59
0,0,42,0,0,67
0,0,21,0,22,62
0,0,27,0,0,61
0,0,53,0,0,70
0,0,36,0,0,60
0,0,41,0,0,82
0,0,64,57,0,53
0,0,56,0,0,85
0,0,61,0,0,88
0,0,50,0,0,84
0,0,43,0,0,70
0,0,34,0,0,89
0,0,9,0,0,82
0,0,0,0,0,81
0,0,6,0,0,75
0,0,28,0,0,57
0,0,2,0,0,64
0,0,0,0,0,62
0,0,0,0,0,47
0,0,0,0,0,22
0,0,0,0,0,66
0,0,0,0,0,27
0,0,0,0,0,32
0,0,0,0,0,40
0,0,0,0,0,16
0,0,0,0,0,0
0,0,0,0,0,47
0,0,0,0,0,66
0,0,0,0,0,69
0,0,0,0,0,48
0,0,3,0,0,65
0,0,0,78,0,74
0,0,0,70,0,43
0,0,0,65,0,51
0,0,0,75,0,79
0,0,5,58,0,69
0,0,3,79,0,80
0,0,10,56,0,78
0,0,0,52,0,82
0,18,0,78,0,55
0,1,0,86,0,66
0,0,0,78,0,85
0,0,0,71,0,71
0,0,0,69,0,30
0,0,0,80,0,3
0,0,3,77,0,27
0,0,0,50,0,77
0,0,0,36,0,32
0,0,0,19,0,0
0,0,0,27,0,0
0,0,0,29,0,4
0,0,0,2,0,17
0,0,0,38,0,0
0,0,0,54,0,31
0,0,0,65,0,56
0,0,7,50,0,76
0,0,0,0,0,80
0,0,0,0,0,69
0,0,0,0,0,49
0,0,0,32,0,12
0,0,0,46,0,72
0,0,0,6,0,79
0,0,0,8,0,72
0,0,0,46,0,77
0,0,0,57,0,77
0,0,0,0,0,23
0,0,0,0,0,6
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,11,0,0,29
0,0,0,0,0,44
0,0,0,0,0,20
0,0,0,0,0,10
0,0,23,0,0,59
0,0,9,0,0,30
0,0,4,0,0,49
0,0,0,0,0,77
0,9,0,0,49,49
0,0,0,0,13,16
0,0,0,0,0,19
0,0,0,0,0,12
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,12,0,0,0
0,0,0,0,0,36
0,0,0,0,0,0
0,0,0,0,0,46
0,0,0,0,0,22
0,0,0,0,0,59
0,0,0,0,0,47
0,0,0,0,0,53
0,0,0,0,0,0
0,0,0,0,0,9
0,0,0,0,0,73
0,0,0,0,0,68
0,0,0,30,0,92
0,0,0,89,0,57
0,0,0,48,0,34
0,0,0,81,0,39
0,0,0,83,0,21
0,0,10,70,0,87
0,0,0,62,0,75
0,0,0,53,0,88
0,0,0,48,0,50
0,0,0,0,0,23
0,0,0,55,0,0
0,0,0,52,0,2
0,0,3,53,0,7
0,0,0,39,0,68
0,0,2,58,0,27
0,0,0,58,0,29
0,10,0,60,0,68
0,0,0,38,0,78
0,0,0,78,0,51
0,7,0,72,0,44
0,0,0,79,0,0
0,0,0,71,0,14
0,4,0,79,0,0
0,0,0,58,0,0
0,0,0,13,0,0
0,27,0,52,0,0
0,0,0,17,0,0
0,18,0,58,0,0
0,20,0,51,0,0
0,0,0,1,0,0
0,0,0,10,0,28
0,0,0,41,0,47
0,0,0,31,0,58
0,0,0,8,0,78
0,12,0,38,0,60
0,22,0,47,0,28
0,0,0,8,0,6
0,9,0,0,0,0
0,0,0,72,0,3
0,0,0,45,0,47
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,17
0,0,0,0,0,76
0,0,0,0,0,73
0,17,0,0,0,34
0,17,0,0,0,0
0,11,0,0,0,8
0,0,0,0,0,0
0,0,0,0,0,32
0,0,0,0,0,66
0,0,0,0,0,29
0,0,0,0,0,24
0,9,0,0,0,25
0,5,0,0,0,12
0,13,0,0,0,0
0,18,0,0,0,0
0,0,0,0,0,0
0,14,0,0,0,6
0,0,0,0,0,0
0,0,0,0,0,3
0,0,0,0,0,22
0,0,0,0,0,6
0,0,0,0,0,15
0,0,0,0,0,0
0,0,0,0,0,65
0,0,0,0,0,32
0,0,0,0,0,13
0,0,0,0,0,28
0,0,0,0,0,55
0,0,0,41,0,0
0,6,0,75,0,54
0,2,0,36,0,52
0,0,0,43,0,75
0,5,0,13,0,72
0,10,0,0,0,33
0,7,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,3,0,0,0,0
0,7,0,0,0,0
0,3,3,0,0,0
0,19,0,0,0,0
0,15,0,0,0,0
0,9,0,0,0,0
0,0,0,0,0,28
0,0,0,0,0,14
0,0,0,0,0,67
0,0,0,0,0,0
0,0,0,0,0,41
0,0,0,0,0,34
0,0,0,0,0,0
0,33,0,0,0,0
0,52,0,0,0,0
0,27,0,0,0,0
0,9,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,10,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,11
0,0,0,0,0,6
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,21
7,0,0,0,0,33
15,9,0,0,0,0
11,0,0,0,0,22
0,0,0,0,0,29
0,0,0,0,0,61
0,0,0,0,0,53
0,0,0,0,0,43
0,0,0,0,0,33
0,0,0,0,0,62
0,0,0,0,0,63
0,0,0,0,0,70
0,0,0,0,0,9
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,37,0,0
0,0,0,15,0,0
0,9,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,11
34,0,0,0,0,14
0,0,0,0,0,0
0,0,0,0,0,29
0,0,0,0,0,34
0,0,0,0,0,37
0,0,0,0,0,33
0,0,0,0,0,13
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,11,0,0,0,0
0,7,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
23,0,0,65,0,0
20,0,0,77,0,0
21,0,0,84,0,0
48,0,0,70,0,0
72,0,0,78,0,0
63,0,0,58,0,0
71,0,0,41,0,0
23,0,0,62,0,0
0,0,0,60,0,0
0,0,0,69,0,0
0,0,0,36,0,0
0,0,0,35,0,0
0,0,0,61,0,0
0,0,0,83,0,0
0,0,0,78,0,0
0,0,0,86,0,0
0,0,0,34,0,0
0,0,0,0,0,0
0,0,0,18,0,0
0,0,0,33,0,0
0,0,0,0,0,0
0,0,0,44,0,0
0,0,0,8,0,0
0,0,0,43,0,0
0,0,0,13,0,0
0,0,0,37,0,0
0,0,0,25,0,0
0,0,0,65,0,0
0,8,0,83,0,0
0,0,0,62,0,0
0,0,0,42,0,0
0,0,0,48,0,0
0,0,0,49,0,0
0,0,0,56,0,0
0,0,0,57,0,0
0,0,0,71,0,0
0,0,0,73,0,0
0,0,0,27,0,0
0,0,0,64,0,0
0,0,0,43,0,0
0,0,0,48,0,0
0,0,0,47,0,0
0,0,0,70,0,0
0,0,0,26,0,0
0,0,0,74,0,0
0,0,0,69,0,0
0,0,0,58,0,0
0,0,0,47,0,0
0,0,0,19,0,0
0,0,0,67,0,0
0,0,0,68,0,0
0,0,0,86,0,0
0,0,0,84,0,0
0,0,0,68,0,0
0,0,0,14,0,0
0,0,0,68,0,0
0,0,0,71,0,0
0,0,0,3,0,0
0,0,10,0,0,0
0,0,8,45,0,0
0,0,0,9,0,0
0,0,0,25,0,0
0,0,0,13,0,0
0,0,0,35,0,0
0,0,0,12,0,0
0,0,0,80,0,0
0,0,0,90,0,0
0,0,0,75,0,0
0,0,0,57,0,0
0,0,0,46,0,0
0,0,0,55,0,0
0,0,0,16,0,0
0,0,0,15,0,0
0,0,0,58,0,0
0,0,0,9,0,0
0,0,0,4,0,0
0,0,0,38,0,0
0,0,0,55,0,0
17,0,0,26,0,0
10,0,0,46,0,0
0,0,0,4,0,0
0,0,0,0,0,0
0,0,0,3,0,0
12,0,0,25,0,0
0,0,0,0,8,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,35,0,0
0,0,0,22,0,0
0,0,0,58,0,0
0,13,0,13,0,0
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
14,0,0,0,0,0
12,0,4,0,0,0
0,0,9,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5,0,0,31,0,0
56,0,0,86,0,0
0,0,0,88,0,0
0,0,0,55,0,0
0,0,0,63,0,0
0,0,0,35,0,0
0,0,0,80,0,0
0,0,0,72,0,0
0,0,0,56,0,0
0,0,0,48,0,0
0,0,0,32,0,0
0,0,0,11,0,0
0,0,0,16,0,0
0,0,0,14,0,0
13,0,0,21,0,0
0,0,0,69,0,0
0,0,0,23,0,0
0,0,0,41,0,0
8,0,0,23,0,0
2,0,0,0,0,0
10,0,0,0,0,0
0,0,0,0,0,0
43,0,0,0,0,0
49,0,0,0,0,0
39,0,0,0,0,0
0,0,0,0,0,0
10,0,0,0,0,0
14,0,0,0,0,0
43,0,0,0,0,0
24,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
42,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
26,0,0,0,0,0
19,0,0,0,0,0
8,0,0,51,0,0
0,0,0,9,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,9,0,0
0,0,0,76,0,0
0,0,0,74,0,0
0,0,0,81,0,0
0,0,6,74,0,0
0,25,0,87,0,0
0,0,0,71,0,0
0,11,0,90,0,0
0,18,0,88,0,0
13,16,0,70,0,0
0,6,0,78,0,0
0,0,0,72,0,0
50,0,0,79,0,0
30,18,0,87,0,0
59,8,0,76,0,0
72,0,0,91,0,0
50,0,0,77,0,0
8,0,0,79,0,0
0,0,0,86,0,0
0,0,0,72,0,0
0,0,0,86,0,0
0,0,0,91,0,0
0,0,0,84,0,0
0,0,0,84,0,0
0,0,0,79,0,0
45,0,0,83,0,0
0,0,0,79,0,0
7,0,0,85,0,0
4,0,0,83,0,0
0,0,0,79,0,0
0,0,0,48,0,0
0,0,0,75,0,0
0,0,0,64,0,0
0,0,0,78,0,0
0,0,0,74,0,0
0,0,0,73,0,0
0,0,0,80,0,0
0,0,0,83,0,0
0,0,0,64,0,0
0,0,0,83,0,0
0,0,0,76,0,0
0,0,0,72,0,0
0,0,0,66,0,0
0,0,0,81,0,0
0,0,0,86,0,0
0,0,0,77,0,0
0,0,0,46,0,0
0,0,0,66,0,0
0,0,0,43,0,0
0,0,0,71,0,0
0,0,14,77,0,0
0,0,8,87,0,0
0,0,0,59,0,0
0,0,0,77,0,0
0,0,0,82,0,0
0,0,0,73,0,0
0,0,0,70,0,0
0,0,0,69,0,0
0,0,0,85,0,0
16,0,0,87,0,0
44,0,0,81,0,0
50,0,0,84,0,0
26,0,0,76,0,0
0,0,0,74,0,0
0,0,0,55,0,0
12,0,0,25,0,0
14,0,0,67,0,0
0,0,0,60,0,0
5,0,0,51,0,0
53,0,0,62,0,0
35,0,0,60,0,0
29,0,0,48,0,0
0,0,0,54,0,0
0,0,0,56,0,0
0,0,0,81,0,0
0,0,0,74,0,0
0,0,0,87,0,0
0,0,0,79,46,0
0,0,0,71,20,0
0,0,0,79,0,0
0,0,36,81,0,0
21,0,1,80,67,17
0,0,7,80,17,0
0,0,0,46,1,0
0,0,0,66,46,0
0,0,0,78,0,0
1,0,0,80,28,0
9,0,0,83,31,0
0,0,0,60,0,0
0,0,0,63,0,0
0,0,0,67,0,0
0,0,0,42,0,0
0,0,0,49,0,0
0,0,0,79,0,0
0,0,0,83,0,0
0,0,0,84,0,0
0,0,0,86,0,0
0,0,0,81,0,0
0,0,0,82,0,0
0,0,0,60,0,0
0,0,0,77,0,0
0,0,0,19,0,0
24,0,0,20,0,0
0,0,0,0,0,0
12,22,0,5,6,0
12,12,0,0,60,0
54,0,0,0,79,0
26,0,0,0,72,0
12,0,0,0,75,0
9,0,0,30,77,0
51,0,0,71,42,0
18,0,0,73,43,0
0,0,0,55,34,0
0,4,0,24,38,0
0,0,0,8,19,0
0,0,5,40,32,0
0,0,5,87,22,0
7,0,0,78,0,0
37,0,0,61,0,0
26,0,0,93,0,0
46,0,0,53,0,0
16,0,0,0,3,0
16,0,0,13,0,0
40,0,0,0,0,0
74,0,0,30,0,0
67,0,0,24,0,0
69,0,0,0,11,0
75,0,0,29,59,0
64,0,0,41,75,0
19,0,0,40,79,0
19,0,0,58,72,0
5,0,0,86,47,0
37,0,0,70,44,0
4,0,0,52,30,0
56,0,0,79,35,0
26,0,0,84,43,0
40,0,0,94,12,0
44,0,0,82,43,0
36,0,0,80,28,0
27,0,0,79,3,0
7,0,0,39,0,0
7,0,0,69,0,0
7,0,0,31,0,0
0,0,0,66,0,0
0,0,0,1,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,16,10,0
0,0,0,28,72,0
0,0,0,18,70,0
0,0,0,54,85,0
0,0,0,12,66,0
0,0,0,66,73,0
0,0,0,78,87,0
0,0,0,71,78,0
0,0,0,84,18,0
0,0,0,81,0,0
0,0,0,66,0,0
0,0,0,74,0,0
0,0,0,75,0,0
0,0,0,81,0,0
0,0,0,87,0,0
0,0,0,83,0,0
0,0,0,83,0,0
0,0,0,77,0,0
0,0,0,83,0,0
0,0,0,83,0,0
27,0,0,84,0,0
23,0,0,88,0,0
13,0,0,90,0,0
0,0,0,80,0,0
0,0,0,82,0,0
0,0,0,87,0,0
0,0,0,87,0,0
0,0,0,90,0,0
0,0,0,85,0,0
0,0,0,85,13,0
0,0,17,85,73,0
0,0,18,83,67,0
0,0,0,73,80,0
0,0,0,80,76,0
0,0,14,87,33,0
0,0,16,84,0,0
0,0,21,85,0,0
0,0,19,92,0,0
0,0,0,86,0,0
0,0,2,89,0,0
0,0,9,86,0,0
0,0,0,80,0,0
0,0,0,87,0,0
0,0,27,86,8,0
0,0,11,85,5,0
0,0,5,88,73,0
0,0,4,85,71,0
0,0,0,79,54,0
0,0,4,91,67,0
0,0,9,91,83,0
0,0,7,78,90,0
0,0,33,73,75,0
0,0,0,73,46,0
0,0,0,87,39,0
0,0,0,83,0,0
0,0,0,63,26,0
0,0,0,82,72,0
0,0,0,87,70,0
0,0,0,92,74,0
0,0,0,84,71,0
0,0,0,82,4,0
0,0,0,70,0,0
0,0,0,78,22,0
0,0,0,78,32,0
0,0,0,74,37,0
0,0,0,31,22,0
0,0,8,65,33,0
0,0,0,85,34,0
0,0,0,84,39,0
0,0,0,78,83,0
0,0,0,81,86,0
0,0,0,50,79,0
0,0,0,79,84,0
0,0,0,94,46,0
18,0,0,89,2,0
5,0,0,90,0,0
10,0,0,88,0,0
66,0,0,87,0,0
36,0,0,85,2,0
4,0,0,91,82,0
0,0,0,80,83,0
0,0,0,79,75,0
0,0,0,77,82,0
0,0,0,86,14,0
0,0,0,88,0,0
0,0,0,90,0,0
0,0,0,71,0,0
0,0,0,75,14,0
0,0,0,63,87,0
0,0,0,56,55,0
0,0,0,66,44,0
0,0,0,39,36,0
0,0,0,58,0,0
0,9,0,64,0,0
0,2,0,78,0,0
0,25,0,72,0,0
0,0,0,59,0,0
0,3,0,73,0,0
0,0,0,1,0,0
0,2,0,63,0,0
0,21,0,60,0,0
0,15,0,73,0,0
0,12,0,88,0,0
0,2,0,76,0,0
0,0,0,53,13,0
0,0,0,81,35,0
0,0,0,60,4,0
3,0,0,84,38,0
0,5,16,82,53,0
0,0,71,42,74,0
0,0,55,56,82,0
0,0,28,69,80,0
0,0,38,84,78,0
0,10,1,89,67,0
0,13,40,75,77,0
0,0,27,63,76,0
0,0,43,84,82,0
0,0,15,84,78,0
0,0,29,76,62,0
0,0,44,77,23,0
0,0,26,23,0,0
0,0,30,85,0,0
0,0,35,56,21,0
0,0,0,74,18,0
0,0,0,64,53,0
16,0,0,12,50,0
39,0,31,0,55,0
39,14,38,55,83,0
20,29,11,94,80,0
0,5,0,88,27,0
46,9,0,87,0,0
19,0,3,89,0,0
0,0,54,89,0,0
0,0,56,85,0,0
0,12,6,89,6,0
0,0,0,83,69,0
0,0,65,47,53,0
0,0,27,84,46,0
0,0,0,83,20,0
0,7,0,77,39,0
0,0,0,74,2,0
0,0,0,78,0,0
0,0,0,85,0,0
0,0,0,87,0,0
0,0,0,92,0,0
0,1,0,82,0,20
0,27,0,76,0,74
0,0,3,81,0,49
0,0,0,78,0,60
0,13,0,76,0,13
0,18,0,60,0,0
0,11,39,67,0,0
0,0,44,94,0,0
0,0,11,75,0,0
0,22,8,82,0,0
0,2,8,80,0,0
0,15,0,85,0,0
0,0,0,78,0,36
0,4,14,91,0,59
0,0,0,64,0,40
0,10,0,78,0,0
0,0,34,83,0,23
0,9,44,67,51,10
0,50,59,92,54,15
0,36,54,75,31,28
0,9,41,73,27,68
0,48,29,75,9,19
0,26,4,88,10,16
0,6,29,81,0,12
0,0,2,82,0,53
0,0,34,84,0,41
0,0,44,86,0,81
0,42,37,81,0,87
0,50,13,88,0,65
0,59,17,93,0,73
20,29,4,89,0,82
3,55,15,87,0,77
16,15,10,85,0,14
0,9,7,79,67,87
0,2,16,91,59,54
0,0,0,87,58,31
0,10,33,82,62,16
0,0,57,81,77,44
0,5,51,85,64,33
0,4,44,94,74,0
0,9,42,96,12,0
0,8,61,91,40,68
0,28,35,92,29,75
0,24,68,84,45,21
0,52,26,73,73,35
0,62,38,68,60,47
0,27,43,79,40,39
0,33,39,86,73,71
0,29,28,81,77,68
0,28,43,71,74,71
0,29,9,63,80,75
0,53,24,67,57,64
0,52,0,23,25,53
0,51,0,66,35,66
0,35,16,87,47,58
0,37,10,90,78,21
0,15,0,84,86,0
0,9,42,89,87,0
0,0,9,88,67,0
0,0,35,82,78,0
0,0,37,85,81,0
0,0,19,82,69,0
0,0,34,89,45,0
0,0,28,82,86,0
0,0,7,89,57,6
0,0,0,85,63,54
0,0,0,79,85,50
0,0,0,85,83,74
0,0,0,85,88,68
0,14,0,84,74,47
0,0,26,92,61,0
0,0,2,87,75,0
0,0,17,84,84,14
0,0,0,85,81,62
0,0,0,61,77,8
0,0,0,89,82,0
0,5,0,86,68,0
53,12,0,86,87,0
32,0,0,92,88,0
21,0,0,80,89,0
25,0,0,79,40,0
25,0,0,84,29,30
46,0,0,94,51,20
44,0,0,70,39,0
42,0,0,85,62,8
25,0,0,67,46,0
0,0,12,70,72,22
21,0,0,77,71,0
0,0,0,70,72,0
0,0,0,76,50,0
59,0,0,85,37,0
3,0,8,87,49,0
0,0,0,88,69,0
0,0,0,86,62,0
0,0,0,94,55,50
0,0,0,85,51,34
0,0,0,89,34,39
0,0,0,91,56,0
0,0,0,88,66,27
0,0,0,81,72,52
0,0,0,79,74,0
0,0,0,82,75,20
0,0,0,83,82,83
0,5,0,83,83,3
0,24,0,89,88,43
0,0,0,83,80,15
0,0,0,88,37,0
0,42,0,90,38,0
0,45,0,89,23,0
0,24,0,93,0,0
0,56,0,90,0,0
0,37,0,85,0,0
0,39,0,85,0,0
0,59,0,92,0,29
0,52,0,89,0,65
0,25,0,86,6,64
0,34,0,72,9,55
0,0,0,87,0,45
0,15,0,89,14,0
0,0,0,94,36,0
0,0,0,91,25,0
0,19,0,83,3,0
0,37,0,70,33,0
0,0,0,72,0,0
0,10,33,64,0,0
0,7,11,65,0,0
0,0,0,82,0,0
0,55,0,79,51,0
0,22,0,73,49,0
0,1,0,88,78,0
0,45,0,83,80,0
0,29,0,91,41,0
0,40,0,88,84,0
0,42,0,88,66,0
0,50,0,71,76,0
0,11,0,55,68,0
0,30,0,70,68,0
0,54,0,56,54,0
0,20,3,42,72,0
0,27,0,48,79,0
0,48,0,27,74,0
0,48,0,0,76,0
0,42,4,22,76,0
0,39,0,56,69,0
0,9,0,70,65,0
0,18,0,85,78,0
0,40,0,75,75,0
0,49,0,62,89,0
0,18,0,56,70,0
0,0,0,43,57,0
0,0,0,69,65,0
0,0,0,63,33,0
0,54,0,80,66,0
0,77,0,89,72,0
0,49,0,70,83,0
0,52,0,85,78,0
0,56,0,74,78,0
0,27,0,62,75,0
0,0,0,81,91,0
0,5,0,90,75,0
0,4,0,71,47,0
0,9,0,75,68,0
0,9,0,58,74,0
0,58,0,82,86,0
0,61,0,88,84,0
0,31,0,80,66,0
0,21,0,87,81,0
0,45,0,83,82,0
0,9,0,90,77,0
0,0,0,93,94,0
0,44,0,80,91,0
0,39,0,47,86,0
0,0,0,58,81,0
0,0,0,73,85,0
0,0,0,81,91,0
0,0,0,58,73,0
0,0,0,82,75,0
0,0,0,89,69,0
0,0,0,79,87,0
0,0,0,80,93,0
0,0,0,82,78,0
0,0,0,83,79,0
0,8,0,82,88,0
0,0,0,90,88,0
0,0,0,90,87,0
0,6,0,87,83,0
0,0,0,89,86,0
0,3,0,52,83,0
0,0,0,90,90,0
0,0,0,91,81,0
0,0,0,62,84,0
0,0,0,85,86,0
0,0,0,80,89,0
0,0,0,80,87,0
0,0,0,88,86,0
0,25,0,91,86,0
0,0,0,84,96,0
0,26,0,54,86,0
0,1,0,23,46,0
0,0,0,76,77,0
0,13,0,85,78,0
0,0,0,82,72,0
0,0,0,81,75,0
0,0,0,58,74,0
0,0,0,75,69,0
0,0,0,55,61,0
0,0,0,68,88,0
0,0,0,58,88,0
0,0,0,36,84,0
0,0,0,66,91,0
0,12,0,74,86,0
0,3,0,95,85,0
0,0,0,88,90,0
0,0,0,75,87,0
0,0,0,91,79,0
0,0,0,66,84,0
0,10,0,68,87,0
0,35,0,36,81,0
0,24,0,61,86,0
0,11,0,62,84,0
0,4,0,19,82,0
0,14,0,51,72,0
0,13,0,32,81,0
0,11,0,59,65,0
0,26,0,48,75,0
0,0,0,72,85,0
0,0,0,83,80,0
0,0,0,50,69,0
0,0,0,61,88,0
0,0,0,64,42,0
0,0,0,60,75,0
0,0,0,50,74,0
0,0,0,55,77,0
0,0,0,58,42,0
0,0,0,49,33,0
0,0,0,35,45,0
0,0,0,21,27,0
0,19,0,19,45,0
0,25,0,58,64,0
0,10,0,28,57,0
0,18,0,22,39,0
0,2,0,44,72,0
0,13,0,25,63,0
0,0,0,37,13,0
0,11,0,72,3,0
0,9,0,72,51,0
0,7,0,90,40,0
0,6,0,67,25,0
0,0,0,50,0,0
0,15,0,71,41,0
0,24,0,51,64,0
0,17,0,11,44,0
0,5,0,0,54,0
0,28,0,0,58,0
0,7,0,15,4,0
0,0,0,44,38,0
0,2,0,59,30,0
0,5,0,39,38,0
0,0,0,49,62,0
0,0,0,65,16,0
0,0,0,37,16,0
0,0,0,42,26,0
0,0,0,46,15,0
4,0,0,72,0,0
0,0,0,82,0,0
0,0,0,75,56,0
0,0,0,62,8,0
0,0,0,62,41,0
0,0,0,66,75,0
0,0,0,71,83,0
0,0,0,59,74,0
